title,authors,year,source,paper,citations no.
PK tests with pre-recorded and pre-inspected seed numbers,H Schmidt,1981.0,https://www.fourmilab.ch/rpkp/pk-tests.html,https://www.fourmilab.ch/rpkp/pk-tests.html,30
Sakka'in Japan,J Horne,1996.0,https://journals.sagepub.com/doi/pdf/10.1177/016344396018004002,,30
The collaborative approach to marketing,"LJ Rosenberg, JH Van West",1984.0,https://www.sciencedirect.com/science/article/pii/0007681384900892,,30
Martial arts injuries,LA Wilkerson,1997.0,https://www.degruyter.com/document/doi/10.7556/jaoa.1997.97.4.221/html,https://www.degruyter.com/document/doi/10.7556/jaoa.1997.97.4.221/pdf,30
The lost boat: avant-garde fiction from China,趙毅衡,1993.0,,,30
Hong Kong popular culture as an interpretive arena: the Huang Feihong film series,H Rodriguez,1997.0,http://concept-script.com/essays/Rodriguez_Hong_Kong_PopularCulture_HuangFeiHong_.pdf,http://concept-script.com/essays/Rodriguez_Hong_Kong_PopularCulture_HuangFeiHong_.pdf,30
Simultaneous bilateral glenoid fractures associated with glenohumeral subluxation/dislocation in a weightlifter,"EJH Heggland, RD Parker",1997.0,https://journals.healio.com/doi/full/10.3928/0147-7447-19971201-14,,30
"Judo, the gentle way","A Fromm, N Soames",1982.0,,,30
Zen and the Actor,D Feldshuh,1976.0,https://www.cambridge.org/core/journals/the-drama-review-tdr/article/zen-and-the-actor/3827FD7AE1CEFF89626C2FC77FA8B03C,,29
The Anatomy of Change: A Way to Move Through Life's Transitions Second Edition,RS Heckler,1993.0,,,29
An Interview with Charles Johnson,M Boccia,1996.0,https://www.jstor.org/stable/3042514,,29
Portrait of a Daimyo: Comical Fiction by Matsudaira Sadanobu,H Iwasaki,1983.0,https://www.jstor.org/stable/2384009,,29
Sports-specific injuries.,"KD Plancher, JM Minnich",1996.0,https://europepmc.org/article/med/8726314,,29
Security procedures in a psychiatric emergency service,"CC Bell, JM Palmer",1981.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2552738/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2552738/pdf/jnma00051-0065.pdf,29
Socrates versus Plato: The origins and development of Socratic thinking,GM Ross,1996.0,https://www.pdcnet.org/thinking/content/thinking_1996_0012_0004_0002_0008,,29
Peripheries. Rural Culture in Tokugawa Japan,A Walthall,1984.0,https://www.jstor.org/stable/2384572,,29
Sword and Brush: the spirit of the martial arts,D Lowry,1995.0,https://books.google.com/books?hl=en&lr=lang_en&id=XZoZEAAAQBAJ&oi=fnd&pg=PR9&dq=martial+arts&ots=C2_zR5MQJW&sig=kUz-UcfsWLBLpoh-Nm1ckG9Ly80,,29
Organization and authority in the traditional arts,PG O'Neill,1984.0,https://www.cambridge.org/core/journals/modern-asian-studies/article/organization-and-authority-in-the-traditional-arts/0E2F910E27BE519353D3BED766A9103D,,29
Martial arts in the American educational setting,K Min,1979.0,https://www.tandfonline.com/doi/pdf/10.1080/00336297.1979.10519928,,29
A Tolkien Bestiary,D Day,1979.0,https://zakenkantoorlagae.be/sites/lagae/files/webform_files/webform/offerte/_sid_/a-tolkien-bestiary-david-day-25f47a1.pdf,https://zakenkantoorlagae.be/sites/lagae/files/webform_files/webform/offerte/_sid_/a-tolkien-bestiary-david-day-25f47a1.pdf,28
Hirata Atsutane and Christian Sources,R Devine,1981.0,https://www.jstor.org/stable/2384086,,28
"Video, foreign languages teaching and the documentary tradition",I Hart,1992.0,https://www.sciencedirect.com/science/article/pii/0346251X9290003L,,28
"Autonomy, value, and conditioned desire",R Noggle,1995.0,https://www.jstor.org/stable/20009805,https://philpapers.org/archive/NOGAVA.doc,28
Association of elevated estradiol with remote testicular trauma in young infertile men,"WE Nolten, SP Viosca, SG Korenman, R Mardi…",1994.0,https://www.sciencedirect.com/science/article/pii/S0015028216568307,,28
A model to assess one's ability to apprehend and restrain a resisting suspect in police work,"GJ Greenberg, RA Berger",1983.0,https://www.jstor.org/stable/45005826,,28
Kendo: The definitive guide,H Ozawa,1997.0,https://books.google.com/books?hl=en&lr=lang_en&id=aRQoz5S_OhIC&oi=fnd&pg=PR7&dq=martial+arts&ots=HK6-FkK-Xk&sig=Y5gcVrDXMXF2FRwy27cFi689rfo,,28
Environmental science and resource management in the 21st century: scientific perspective,J Cairns Jr,1993.0,https://setac.onlinelibrary.wiley.com/doi/abs/10.1002/etc.5620120801,,28
Injuries in tae kwon do,"R Birrer, C Birrer, DS Son, D Stone",1981.0,https://www.tandfonline.com/doi/abs/10.1080/00913847.1981.11711013,,28
Staying alive: A virtual reality visualization tool for cancer patients,"DA Becker, A Pentland",1996.0,https://www.aaai.org/Papers/Workshops/1996/WS-96-03/WS96-03-004.pdf,https://www.aaai.org/Papers/Workshops/1996/WS-96-03/WS96-03-004.pdf,27
MRI of myositis ossificans circumscripta,"S Ehara, T Nakasato, Y Tamakawa, H Yamataka…",1991.0,https://www.sciencedirect.com/science/article/pii/089970719190162O,,27
Compressive neuropathies in the upper extremity of athletes,"MJ Sicuranza, FC McCue III",1992.0,https://www.sciencedirect.com/science/article/pii/S0749071221007125,,27
In defense of ourselves,"LT Sanford, A Fetter",1979.0,https://www.ncjrs.gov/App/abstractdb/AbstractDBDetails.aspx?id=55612,,27
The recent history of the celestial way: A Chinese pietistic association,DK Jordan,1982.0,https://journals.sagepub.com/doi/pdf/10.1177/009770048200800402,,27
Public health in modern Japan: from regimen to hygiene,MH Fukuda,1994.0,https://brill.com/downloadpdf/book/edcoll/9789004418363/BP000013.pdf,,27
"Tongue Fu!: How to deflect, disarm, and defuse any verbal conflict",S Horn,1997.0,,https://www.hajinski.com/uploads/books/files/tongue-fu-sozlu-dovus-sanati-2021-01-07-171921409707.pdf,27
The sublimative text: Sex and revolution in Big Road,C Berry,1988.0,https://scholarspace.manoa.hawaii.edu/bitstreams/7f29711c-d7a9-4448-b316-082889dffbce/download#page=70,https://scholarspace.manoa.hawaii.edu/bitstreams/7f29711c-d7a9-4448-b316-082889dffbce/download#page=70,27
A study of the sentence-final mitai na,S Suzuki,1995.0,https://www.jstor.org/stable/489589,,27
The family ideology of the rural entrepreneurs in nineteenth century Japan,A Walthall,1990.0,https://www.jstor.org/stable/3788177,,27
"Martial gods and magic swords: Identity, myth, and violence in Chinese popular religion",AA Boretz,1995.0,https://search.proquest.com/openview/81f4ffc49b5bc2704b92455d630670ac/1?pq-origsite=gscholar&cbl=1819044,,27
What happened at Beijing,MA Glendon,1996.0,https://comunidadyjusticia.cl/wp-content/uploads/2020/05/what-happened-in-beijing_-m.a.-glendon.pdf,https://comunidadyjusticia.cl/wp-content/uploads/2020/05/what-happened-in-beijing_-m.a.-glendon.pdf,26
Sport and the social construction of gender,J McKay,1992.0,https://link.springer.com/chapter/10.1007/978-1-349-15168-4_11,,26
Meditation and sports performance,EMC Layman,1978.0,,,26
Collegiate children of alcoholics: Presenting problems and campus services,"K Bosworth, R Burke",1994.0,https://www.jstor.org/stable/45092080,,26
Tai Chi Chuan: 24 and 48 postures with martial applications,"SY Liang, WC Wu, D Breiter-Wu",1996.0,,,26
Teaching conversation strategies through pair-taping,"N Washburn, K Christianson",1995.0,http://ojs-dev.byuh.edu/index.php/Issue1/article/download/1464/1406,http://ojs-dev.byuh.edu/index.php/Issue1/article/download/1464/1406,26
"The Spring and Autumn of Chinese Martial Arts, 5000 Years",G Kang,1995.0,,,26
The women of the Hindutva Brigade,T Sarkar,1993.0,https://www.tandfonline.com/doi/abs/10.1080/14672715.1993.10416135,https://www.tandfonline.com/doi/pdf/10.1080/14672715.1993.10416135,26
Zero plurals among the Japanese loanwords in English,G Cannon,1984.0,https://www.jstor.org/stable/455248,,26
Acculturation and mental disorder in the Inuit,A Seltzer,1980.0,https://journals.sagepub.com/doi/abs/10.1177/070674378002500213,,26
Teaching leadership through aikido,"JG Clawson, J Doner",1996.0,https://journals.sagepub.com/doi/abs/10.1177/105256299602000203,,26
Wales,G Jenkins,1975.0,,,26
"Chinese fast wrestling for fighting: the art of San Shou Kuai Jiao;[throws, takedowns, & groundfighting; Chinese martial arts-external]","SY Liang, TD Ngo",1997.0,,,26
The anoedipal mythos of Batman and Catwoman,P Orr,1994.0,https://search.proquest.com/openview/ef4ac927db8e372fc1bd407b2b1237b2/1?pq-origsite=gscholar&cbl=34704,,26
Nursing care of Chinese American patients,T Chen-Louie,1983.0,,,26
""" Doing the Exercise"": The In-Body Transmission of Performance Knowledge in a Traditional Martial Art",PB Zarrilli,1984.0,https://www.jstor.org/stable/1124564,,26
The root of Chinese Chi kung: the secrets of Chi kung training,JM Yang,1989.0,,,25
Acupuncture and related treatment modalities: Part I: Theoretical background,MW Beal,1992.0,https://www.sciencedirect.com/science/article/pii/009121829290129Q,,25
Dance and non‐dance: patterned movement in Iran and Islam,A Shay,1995.0,https://www.tandfonline.com/doi/pdf/10.1080/00210869508701830,https://www.tandfonline.com/doi/pdf/10.1080/00210869508701830,25
Stroke without dissection from a neck holding manoeuvre in martial arts,"MO McCarron, J Patterson, R Duncan",1997.0,https://bjsm.bmj.com/content/31/4/346.abstract,https://bjsm.bmj.com/content/bjsports/31/4/346.full.pdf,25
Injuries in sport: a prospective casualty study,"M Smithers, PT Myers",1985.0,https://onlinelibrary.wiley.com/doi/abs/10.5694/j.1326-5377.1985.tb113452.x,,25
Capoeira Angola: dancing between two worlds,K Dossar,1992.0,https://www.jstor.org/stable/41417219,,25
Training halls of the Japanese martial tradition. A symbolic analysis of budo dojo in New York,JJ Donohue,1990.0,https://www.jstor.org/stable/40462114,,25
"Women's spirituality, women's lives","J Ochshorn, E Cole",1995.0,https://books.google.com/books?hl=en&lr=lang_en&id=bsjVxQmqYMkC&oi=fnd&pg=PA1&dq=martial+arts&ots=P_UfjljEJ-&sig=Gugv3hMezIhlLc81sXb0U0z_7Ho,,25
Transmission languages and source languages of Chinese borrowings in English,AJ Moody,1996.0,https://www.jstor.org/stable/455714,,25
Injuries in the martial arts,"GR McLatchie, FA Commandre…",1994.0,,,25
Families and leisure: A context for learning,"DE Johnson, CC Bullock…",1997.0,https://journals.sagepub.com/doi/pdf/10.1177/004005999703000206,,25
Below the belt: Women in the martial arts,C Peri,1991.0,,,24
Relations between the Ottoman Empire and the Muslim kingdoms in the Malay-Indonesian archipelago,A Seljuq,1980.0,https://search.proquest.com/openview/1f5bdbf8ee663f22bd703e0d4505a86d/1?pq-origsite=gscholar&cbl=1816825,,24
Japanese Martial Arts and American Sports: Cross-cultural Perspectives on Means to Personal Growth: Proceedings of the 1989 United States-Japan …,"M Kiyota, H Kinoshita",1990.0,,,24
Martial Arts: Traditions,"J Corcoran, E Farkas",1983.0,,,24
Traditional Asian martial arts and the West,"M Theeboom, P De Knop…",1995.0,https://researchportal.vub.be/en/publications/traditional-asian-martial-arts-and-the-west,,24
Dancing in the danger zone: The martial arts in America,J Donohue,1991.0,,,24
The Mamlūk institution in early Muslim India,P Jackson,1990.0,https://www.cambridge.org/core/journals/journal-of-the-royal-asiatic-society/article/mamluk-institution-in-early-muslim-india/6AD31700DFD87C17F3B1DAE2EE064324,,24
"January, 2016",C Daily,,https://www.chinadailyhk.com/epaper/pubs/chinadaily/2019/07/11/21.pdf,https://www.chinadailyhk.com/epaper/pubs/chinadaily/2019/07/11/21.pdf,24
"Repositioning the body, practice, power, and self in an Indian martial art",P Zarrilli,1995.0,,,24
Dancing between two worlds: An aesthetic analysis of capoeira angola,KM Dossar,1994.0,https://search.proquest.com/openview/ed500ce72e11d67982766fb4d5d5edec/1?pq-origsite=gscholar&cbl=18750&diss=y,,23
On self-validation,FI Ishiyama,1993.0,http://trumpeter.athabascau.ca/index.php/trumpet/article/download/365/575,http://trumpeter.athabascau.ca/index.php/trumpet/article/download/365/575,23
The Development of 'Martial Arts' in Hong Kong Cinema,K Sek,1980.0,,,23
A brief history of Hong Kong cinema,P Fonoroff,1988.0,https://www.cuhk.edu.hk/rct/pdf/e_outputs/b2930/v29&30P293.pdf,https://www.cuhk.edu.hk/rct/pdf/e_outputs/b2930/v29&30P293.pdf,23
Chinese boxing: The internal versus external schools in the light of history and theory,SE Henning,1997.0,,,23
Keeping things whole,M Strand,1990.0,https://uucolumbia.net/wp-content/uploads/2018/08/2018-08-12-OoS.pdf,,23
People and events of Taekwondo's formative years,D Burdick,1997.0,,,23
Fighting without fighting: Film action fight choreography,CD Reid,1993.0,https://search.proquest.com/openview/4ae891d815764eb6ac5a08c4b67b97c0/1?pq-origsite=gscholar&cbl=40894,,23
Memory for the frequency of occurrence of karate techniques: A comparison of experts and novices,"BG Bedon, DV Howard",1992.0,https://link.springer.com/article/10.3758/BF03330413,https://link.springer.com/content/pdf/10.3758/BF03330413.pdf,23
American conceptualization of Asian martial arts: An interpretive analysis of the narrative of Taekwondo participants,JB Yang,1996.0,https://search.proquest.com/openview/a56b1f41e41d61d0472641ebd387fdda/1?pq-origsite=gscholar&cbl=18750&diss=y,,23
My life in an ashram,EM Bruner,1996.0,https://journals.sagepub.com/doi/abs/10.1177/107780049600200304,https://www.researchgate.net/profile/Edward-Bruner/publication/249735064_My_Life_in_an_Ashram/links/5592eada08ae5af2b0eb63bb/My-Life-in-an-Ashram.pdf,23
Traumatic optic neuropathy,"JR Bilyk, MP Joseph",1994.0,https://www.tandfonline.com/doi/pdf/10.3109/08820539409060016,,23
Asian martial arts in actor training,PB Zarrilli,1993.0,,,23
""" Effort"" thrombosis (Paget-Schroetter's syndrome) secondary to martial arts training","JR Zigun, SM Schneider",1988.0,https://journals.sagepub.com/doi/abs/10.1177/036354658801600218,,22
The Unfettered Mind: Writings of the Zen Master to the Sword Master,T Sōhō,1986.0,,,22
The beauty of gesture: The invisible keyboard of piano and T'ai Chi,C David,1996.0,https://books.google.com/books?hl=en&lr=lang_en&id=6H3RGCLKdhYC&oi=fnd&pg=PP8&dq=martial+arts&ots=HHyJWPzepe&sig=Yu-ExMQnUhSqJ5otnnMxZialOYo,,22
Making a difference—Reflections on teaching urban at-risk youth,D Hellison,1990.0,https://www.tandfonline.com/doi/pdf/10.1080/07303084.1990.10604550,,22
Under-actuated robot systems: dynamic interaction and adaptive control,"YL Gu, Y Xu",1994.0,https://ieeexplore.ieee.org/abstract/document/399960/,,22
"Wax On, Wax off Pedagogical Content Knowledge in Motor Skill Instruction","LD Housner, DC Griffey",1994.0,https://www.tandfonline.com/doi/pdf/10.1080/07303084.1994.10606861,https://shapeamerica.tandfonline.com/doi/pdf/10.1080/07303084.1994.10606861,22
"Women's dance among the Sundanese of West Java, Indonesia",ID Arjo,1989.0,https://www.jstor.org/stable/1124458,,22
'Whose Morsel of Lips Will You Bite?,S Golden,1997.0,https://www.torrossa.com/gs/resourceProxy?an=5084291&publisher=FZ4850#page=230,https://www.academia.edu/download/32051324/Sean_Golden_Whose_Morsel_of_Lips_Will_You_Bite.pdf,22
""" The Year Is a Wild Animal"" Lion Dancing in Chinatown",MA Slovenz,1987.0,https://www.jstor.org/stable/1145803,,22
The health and fitness benefits of Tai Chi,JH Yan,1995.0,https://www.tandfonline.com/doi/pdf/10.1080/07303084.1995.10607157,,22
Metaphors and images in teaching,K Tobin,1993.0,https://files.eric.ed.gov/fulltext/ED370767.pdf#page=35,https://files.eric.ed.gov/fulltext/ED370767.pdf#page=35,22
Okinawan Goju-ryu: fundamentals of Shorei-kan Karate,S Toguchi,1976.0,https://books.google.com/books?hl=en&lr=lang_en&id=8aMQz0B5W4oC&oi=fnd&pg=PA12&dq=martial+arts&ots=og6BagdkVZ&sig=X4lQJY07gXtkgyFvmNmMq6rxH1o,,21
Cerebral concussions in Taekwondo athletes,"ED Zemper, W Pieter",1994.0,https://books.google.com/books?hl=en&lr=lang_en&id=FmE3gTpbyjwC&oi=fnd&pg=PA116&dq=martial+arts&ots=UtoW3Nfudf&sig=STgWaDglL5IT4wkz9oZgXGPklYI,https://www.exra.org/ASTMTKD.htm,21
Sport is a western yoga,A Smith,1975.0,,,21
Injuries in karate,HL Kurland,1980.0,https://www.tandfonline.com/doi/pdf/10.1080/00913847.1980.11948652,,21
Personalized search support for networked document retrieval using link inference,"FC Berger, P Bommel",1996.0,https://link.springer.com/chapter/10.1007/BFb0034732,https://repository.ubn.ru.nl/bitstream/handle/2066/28616/28616.pdf,21
The Lone Samurai and the Martial Arts,S Turnbull,1990.0,,,21
The martial arts,P Lewis,1987.0,,,21
The Deer and the Cauldron: a Martial Arts Novel,L Cha,1997.0,,,21
Personal power: A Taoist perspective,R Stensrud,1979.0,https://journals.sagepub.com/doi/abs/10.1177/002216787901900404,,21
"The effects of overwhelming experience on mind, body, and society","BA van der Kolk, AC McFarlane, L Weisaeth",1996.0,,,21
The martial arts,"M Random, AM Random",1984.0,,,21
Theater of combat: A critical look at the Chinese martial arts,C Holcombe,1990.0,https://www.tandfonline.com/doi/pdf/10.1111/j.1540-6563.1990.tb01286.x,http://buddhism.lib.ntu.edu.tw/FULLTEXT/JR-ADM/holcom.htm,21
Character and health: the relationship of acupuncture and psychology,Y Requena,1989.0,https://books.google.com/books?hl=en&lr=lang_en&id=xgGoaU5vFkwC&oi=fnd&pg=PA1&dq=martial+arts&ots=PL4GURMTsi&sig=0eSvhX01brZalSV1TH_1cPoJH3w,,21
An on going tragedy: pediatric sports-related eye injuries,JB Jeffers,1990.0,https://www.tandfonline.com/doi/pdf/10.3109/08820539009060173,https://www.tandfonline.com/doi/pdf/10.3109/08820539009060173,21
Best karate: Kumite 2,M Nakayama,1979.0,,,20
Japanese Corporate Zen,D Victoria,1980.0,https://www.tandfonline.com/doi/abs/10.1080/14672715.1980.10405563,https://www.tandfonline.com/doi/pdf/10.1080/14672715.1980.10405563,20
Ideological elasticity: Enduring form & changing function in the Japanese martial tradition,JJ Donohue,1997.0,,,20
""" Traditional Culture"" and"" Folk Knowledge"": Whither the Dialogue Between Western and Post-Soviet Anthropology?",JY Durand,1995.0,https://www.journals.uchicago.edu/doi/pdf/10.1086/204363,https://repositorium.sdum.uminho.pt/bitstream/1822/5431/3/TraditionalCulture.pdf,20
Pacifism and the Eastern martial arts,"A Bäck, D Kim",1982.0,https://www.jstor.org/stable/1398715,,20
Ritual Drama and Moral Order: Interpreting the Gods' Festival Troupes of Southern Taiwan,DS Sutton,1990.0,https://www.cambridge.org/core/journals/journal-of-asian-studies/article/ritual-drama-and-moral-order-interpreting-the-gods-festival-troupes-of-southern-taiwan/BDBFA216B5FA3A706F2307ADF1024BB9,,20
English martial arts,T Brown,1997.0,,,20
Creating a national cinema: The South Korean experience,T Doherty,1984.0,https://www.jstor.org/stable/2644427,,20
A model of hands and arms based on manifold mappings,"TL Kunii, Y Tsuchida, Y Arai, H Matsuda…",1993.0,https://link.springer.com/chapter/10.1007/978-4-431-68456-5_31,,20
The schools of defense in Elizabethan London,JP Anglin,1984.0,https://www.cambridge.org/core/journals/renaissance-quarterly/article/schools-of-defense-in-elizabethan-london/84B804510737B901585F830C9B2E77BA,,20
Aikido & the concept of Ki,CT Tart,1987.0,https://www.tandfonline.com/doi/pdf/10.1080/00332928708410862,,20
Research Institute,MI Education,1996.0,http://www.kokushikan.ac.jp/information/disclose/pdf/2013/e11.pdf,,19
Acting through exercises: A synthesis of classical and contemporary approaches,JL Gronbeck-Tedesco,1992.0,,,19
Effect of film feedback on learning the motor skills of karate,"DG Burkhard, J Patterson…",1967.0,https://journals.sagepub.com/doi/abs/10.2466/pms.1967.25.1.65,,19
Filipino Martial Arts as Taught by Dan Inosanto,D Inosanto,1994.0,,,19
The effects of martial arts training on self-acceptance and anger reactivity with young adults,MA Egan,1992.0,https://search.proquest.com/openview/fef029e658c457de897060ab416c2d2b/1?pq-origsite=gscholar&cbl=18750&diss=y,,19
Wing Chun Kung-Fu,JY Lee,1972.0,https://books.google.com/books?hl=en&lr=lang_en&id=bpqI0uQ26YIC&oi=fnd&pg=PA5&dq=martial+arts&ots=c_AdLDiuRh&sig=IDX_EvhZaTHcAku3kUL8AAvWFLE,,19
The Martial Arts and Ways of Japan. Volume II: Classical Budo,D Draeger,1973.0,,,19
Representing rape: Model Mugging's discursive and embodied performances,S Jackson,1993.0,https://www.jstor.org/stable/1146312,,19
Language is Courage: The Satanic Verses,J Bardolph,1994.0,https://brill.com/downloadpdf/book/9789004483736/B9789004483736_s017.pdf,,19
Bahala na [come what may]: A philosophical analysis,RM Gripaldo,1989.0,https://books.google.com/books?hl=en&lr=lang_en&id=hXJe6vKMjroC&oi=fnd&pg=PA203&dq=martial+arts&ots=IyaPDrnTOo&sig=4i8MXFDqP03T66CMMwd5A1jUyl0,https://books.google.com/books?hl=en&lr=lang_en&id=hXJe6vKMjroC&oi=fnd&pg=PA203&dq=martial+arts&ots=IyaPDrnTOo&sig=4i8MXFDqP03T66CMMwd5A1jUyl0,19
The effect of voluntary ventilation on acid-base responses to a Moo Duk Tkow form,"RK Hetzler, RG Knowlton, DD Brown…",1989.0,https://www.tandfonline.com/doi/abs/10.1080/02701367.1989.10607416,,19
Finding the zone,L Shainberg,1989.0,https://www.lawrenceshainberg.com/s/ZONE-MS.pdf,https://www.lawrenceshainberg.com/s/ZONE-MS.pdf,19
The fighting arts: Great masters of the martial arts,"H Reid, M Croucher",1983.0,,,19
Kyudo: The essence and practice of Japanese archery,"H Onuma, D DeProspero, J DeProspero",1993.0,https://books.google.com/books?hl=en&lr=lang_en&id=u2DKesPhsxgC&oi=fnd&pg=PR9&dq=martial+arts&ots=MpLmwDSK6I&sig=FVM6UGbAhOFzqHdscLL5NVY4nSA,,19
The history and development of tae kyon,R Young,1993.0,,,19
Violence in children's programmes on British television,"B Gunter, J Harrison",1997.0,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1099-0860.1997.tb00022.x,https://www.academia.edu/download/51168028/j.1099-0860.1997.tb00022.x20170103-10698-kh68ox.pdf,19
"Eye injuries: prevention, evaluation, and treatment",JC Erie,1991.0,https://www.tandfonline.com/doi/abs/10.1080/00913847.1991.11704894,,18
Aspects of Kinship and the Rise of Jehovah's Witnesses in Japan,B Wilson,1977.0,https://journals.sagepub.com/doi/abs/10.1177/003776867702400107,,18
The Myth of Punishment: Is American Penology Ready for the 21st Century,RL Nygaard,1995.0,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/regulr5&section=4,https://www.regent.edu/acad/schlaw/student_life/studentorgs/lawreview/docs/issues/v5/5RegentULRev1.pdf,18
The Legend of Bruce Lee,AB Block,1974.0,,,18
Naqshbandi Sufism and Reformist Islam,W Fusfeld,1986.0,https://brill.com/downloadpdf/book/edcoll/9789004474000/B9789004474000_s009.pdf,,18
Research in basic instruction programs,LD Housner,1993.0,https://www.tandfonline.com/doi/pdf/10.1080/07303084.1993.10610004,,18
Black martial arts of the Caribbean,RF Thompson,1987.0,https://www.tandfonline.com/doi/pdf/10.1080/08905768708594231,,18
Rethinking effective schools: Research and practice,"WA Firestone, JR Bliss, CE Richards",1991.0,,,18
Religious rites in a Japanese factory,DC Lewis,1986.0,https://www.jstor.org/stable/30233370,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.691.4435&rep=rep1&type=pdf,18
Ironic journeys: travel writing in the age of tourism,G Krist,1993.0,https://www.jstor.org/stable/3852481,,18
KINEMATIC AND TEMPORAL CHARACTERISfICS OF SELECTED JUDO HIP THROWS,"RA Harter, BT Bates",1985.0,https://ojs.ub.uni-konstanz.de/cpa/article/view/1473,https://ojs.ub.uni-konstanz.de/cpa/article/download/1473/1325,18
The martial arts and mental health: Psychotherapeutic effects of modified karate training upon behaviorally disordered adolescents,LB Gorbel,1990.0,https://search.proquest.com/openview/efac1a891ab9f07636c1e7b82a438401/1?pq-origsite=gscholar&cbl=18750&diss=y,,18
Around Theatre: the orient-the occident,"J Grotowski, MS Price",1989.0,https://www.jstor.org/stable/1124286,,18
A school/curricular intervention martial arts program for at-risk students.,J Glanz,1994.0,https://eric.ed.gov/?id=ED375347,https://files.eric.ed.gov/fulltext/ED375347.pdf,18
Mobility training for the Martial Arts,T Gummerson,1990.0,,,18
"Martial arts: Traditions, history, people","J Corcoran, E Farkas",1983.0,,,17
Women in the martial arts,CA Wiley,1992.0,https://books.google.com/books?hl=en&lr=lang_en&id=9opbFIS9MHsC&oi=fnd&pg=PA1&dq=martial+arts&ots=8TJee3mXJO&sig=0sgQs3sv5-HkAJjL1RiWNPP0idQ,,17
Handling the Aggressive Patient Allen,AT Stewart,1978.0,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1744-6163.1978.tb00946.x,,17
"Sisters, daughters and the deme of marriage: a note",CA Cox,1988.0,https://www.cambridge.org/core/journals/journal-of-hellenic-studies/article/sisters-daughters-and-the-deme-of-marriage-a-note/DD5B16217068905BCADDF8C76F95FAE6,,17
Alternative modernity? Playing the Japanese game of culture,A Feenberg,1994.0,https://www.jstor.org/stable/1354423,https://www.sfu.ca/~andrewf/Alternative%20Modernity%202003.pdf,17
Otherness and Transformation in Eat a Bowl of Tea and Crossings,L Shu-Yan,1993.0,https://www.jstor.org/stable/468122,,17
Secrets of Chinese karate,EK Parker,1963.0,,,17
The Tao of bioenergetics: East-west,GA Katchmer,1993.0,,,17
Lion dancer: Ernie Wan's Chinese new year,"K Waters, M Slovenz-Low",1990.0,https://books.google.com/books?hl=en&lr=lang_en&id=dtLcx70UwIwC&oi=fnd&pg=PT5&dq=martial+arts&ots=aG4zI5jVRx&sig=UQ0hAr4d1FZIEC8KyN-vUyM2aa8,,17
Mind over matter: Higher martial arts,"S Ming, S Weijia",1994.0,https://books.google.com/books?hl=en&lr=lang_en&id=GU0lHSOg0usC&oi=fnd&pg=PR7&dq=martial+arts&ots=439wGP9pGN&sig=1OwXmLFmLBDE_g509xwPkDZ1x4A,,17
Chinese martial arts: Bridging the cultural gap between East and West,A Hsu,1986.0,,,17
The Special Olympics: an injury overview,RB Birrer,1984.0,https://www.tandfonline.com/doi/abs/10.1080/00913847.1984.11701826,,17
What Makes Chris Practice?,"I Spence, W Hively",1993.0,https://www.jstor.org/stable/44428107,,17
Cultural diversity: Tai chi Chuan and laban movement analysis,CM Honda,1995.0,https://www.tandfonline.com/doi/pdf/10.1080/07303084.1995.10607041,,17
The Power of Ch'i an Introduction to Chinese Mysticism and Philosophy,M Page,1988.0,https://philpapers.org/rec/PAGTPO-5,,17
"Kalarippayatt, Martial Art of Kerala",PB Zarrilli,1979.0,https://www.cambridge.org/core/journals/the-drama-review-tdr/article/kalarippayatt-martial-art-of-kerala/3A948AB69C08CF861B11679A51F7DA06,,17
A study of the Hong Kong martial arts film,"S Lau, M Leong",1980.0,,,17
The mystique of martial arts: A reply to Professor Keenan's response,S McFarlane,1991.0,https://www.jstor.org/stable/30233452,http://enlight.lib.ntu.edu.tw/FULLTEXT/JR-MAG/mag52002.pdf,17
The karate kid [Film],J Avildsen,1984.0,https://www.academia.edu/download/47393054/The_Karate_Kid_for_the_Densho_Encyclopedia.pdf,https://www.academia.edu/download/47393054/The_Karate_Kid_for_the_Densho_Encyclopedia.pdf,17
Carotid artery occlusion following a karate punch to the neck,"DT Blumenthal, JE Riggs, O Ortiz",1996.0,https://academic.oup.com/milmed/article-abstract/161/9/562/4843421,https://academic.oup.com/milmed/article-pdf/161/9/562/24271377/milmed-161-9-562.pdf,17
"Sports in Britain and China, 1850–1920: an explanatory overview",S Brownell,1991.0,https://www.tandfonline.com/doi/pdf/10.1080/09523369108713760,,17
Parental observations: Psychological and physical changes in school-age karate participants,"F Boudreau, R Folman, B Konzak",1995.0,,,17
Fear or freedom: a woman's options in social survival and physical defense,SE Smith,1986.0,,,17
"Wrappings: Essays on feminism, art, and the martial arts",H Hammond,1984.0,,,17
The dynamics of change in the human potential movement,R Wallis,1985.0,,,17
A two-stage test of selected causal antecedents of recreation program loyalty: A consumer behavior model.,SW Selin,1987.0,https://elibrary.ru/item.asp?id=7498587,,16
